"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/19/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/20/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/21/2020","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/22/2020","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/23/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/24/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/25/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/26/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/27/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/28/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/29/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/30/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"10/31/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/01/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/02/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/03/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/04/2020","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/05/2020","AQS","420030008","2","1","ppm","11","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/06/2020","AQS","420030008","2","0.9","ppm","10","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/07/2020","AQS","420030008","2","1.4","ppm","16","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/08/2020","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/09/2020","AQS","420030008","2","0.8","ppm","9","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/10/2020","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/11/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/12/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","18","75.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/13/2020","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/14/2020","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/15/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/16/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/17/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/18/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/19/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/20/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/21/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/22/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/23/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/24/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/25/2020","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/26/2020","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/27/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/28/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/29/2020","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"11/30/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/01/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/02/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/03/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/04/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/05/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/06/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/07/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/08/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/09/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/10/2020","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/11/2020","AQS","420030008","2","0.9","ppm","10","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/12/2020","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/13/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/14/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/15/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/16/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/17/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/18/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/19/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/20/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/21/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/22/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/23/2020","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/24/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/25/2020","AQS","420030008","2","0.1","ppm","1","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/26/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/27/2020","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/28/2020","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/29/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/30/2020","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"12/31/2020","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/01/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","18","75.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/02/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/03/2020","AQS","420030031","1","0.7","ppm","8","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/04/2020","AQS","420030031","1","0.4","ppm","5","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/05/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/06/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/07/2020","AQS","420030031","1","0.7","ppm","8","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/08/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/09/2020","AQS","420030031","1","0.6","ppm","7","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/10/2020","AQS","420030031","1","1","ppm","11","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/11/2020","AQS","420030031","1","0.7","ppm","8","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/12/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/13/2020","AQS","420030031","1","0.6","ppm","7","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/14/2020","AQS","420030031","1","0.7","ppm","8","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/15/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/16/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/17/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/18/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/19/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/20/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/21/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/22/2020","AQS","420030031","1","0.6","ppm","7","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/23/2020","AQS","420030031","1","1.3","ppm","15","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/24/2020","AQS","420030031","1","0.9","ppm","10","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/25/2020","AQS","420030031","1","0.4","ppm","5","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/26/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/27/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/28/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","17","71.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/29/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/30/2020","AQS","420030031","1","0.5","ppm","6","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"01/31/2020","AQS","420030031","1","0.5","ppm","6","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/01/2020","AQS","420030031","1","0.4","ppm","5","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/02/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/03/2020","AQS","420030031","1","0.7","ppm","8","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/04/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/05/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/06/2020","AQS","420030031","1","0.6","ppm","7","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/07/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/08/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/09/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/10/2020","AQS","420030031","1","0.4","ppm","5","Flag Plaza","24","100.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/11/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","12","50.0000","42101","Carbon monoxide","554","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/24/2020","AQS","420030031","1","0.4","ppm","5","Flag Plaza","7","29.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/25/2020","AQS","420030031","1","0.5","ppm","6","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/26/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/27/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/28/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"02/29/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/01/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/02/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/03/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/04/2020","AQS","420030031","1","0.2","ppm","2","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/05/2020","AQS","420030031","1","0.5","ppm","6","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/06/2020","AQS","420030031","1","0.6","ppm","7","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
"03/07/2020","AQS","420030031","1","0.3","ppm","3","Flag Plaza","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4433671565527","-79.9902928112214"
