"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"10/27/2022","AQS","420692006","1","14.4","ppb","13","Scranton","19","79.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"10/28/2022","AQS","420692006","1","25.9","ppb","24","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"10/29/2022","AQS","420692006","1","31.3","ppb","29","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"10/30/2022","AQS","420692006","1","37.9","ppb","35","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"10/31/2022","AQS","420692006","1","23.8","ppb","22","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/01/2022","AQS","420692006","1","17.3","ppb","16","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/02/2022","AQS","420692006","1","38.5","ppb","36","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/03/2022","AQS","420692006","1","43.4","ppb","41","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/04/2022","AQS","420692006","1","31.9","ppb","29","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/05/2022","AQS","420692006","1","18.9","ppb","17","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/06/2022","AQS","420692006","1","6.3","ppb","6","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/07/2022","AQS","420692006","1","6","ppb","6","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/08/2022","AQS","420692006","1","30.5","ppb","28","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/09/2022","AQS","420692006","1","32.7","ppb","30","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/10/2022","AQS","420692006","1","28.9","ppb","26","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/11/2022","AQS","420692006","1","23.9","ppb","22","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/12/2022","AQS","420692006","1","17.2","ppb","16","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/13/2022","AQS","420692006","1","3.9","ppb","3","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/14/2022","AQS","420692006","1","32.3","ppb","30","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/15/2022","AQS","420692006","1","26","ppb","25","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/16/2022","AQS","420692006","1","22.8","ppb","21","Scranton","22","92.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/17/2022","AQS","420692006","1","12.8","ppb","11","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/18/2022","AQS","420692006","1","20.3","ppb","19","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/19/2022","AQS","420692006","1","27.7","ppb","25","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/20/2022","AQS","420692006","1","25.4","ppb","24","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/21/2022","AQS","420692006","1","23.7","ppb","22","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/22/2022","AQS","420692006","1","38.4","ppb","36","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/23/2022","AQS","420692006","1","38.5","ppb","36","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/24/2022","AQS","420692006","1","30.7","ppb","28","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/25/2022","AQS","420692006","1","28.4","ppb","26","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/26/2022","AQS","420692006","1","25.7","ppb","24","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/27/2022","AQS","420692006","1","24.6","ppb","23","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"11/30/2022","AQS","420692006","1","7.5","ppb","7","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/01/2022","AQS","420692006","1","11.6","ppb","10","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/02/2022","AQS","420692006","1","23.2","ppb","22","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/03/2022","AQS","420692006","1","19.9","ppb","18","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/04/2022","AQS","420692006","1","28.5","ppb","26","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/05/2022","AQS","420692006","1","30.7","ppb","28","Scranton","22","92.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/06/2022","AQS","420692006","1","34.1","ppb","32","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/07/2022","AQS","420692006","1","26","ppb","25","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/08/2022","AQS","420692006","1","7.7","ppb","7","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/09/2022","AQS","420692006","1","25","ppb","24","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/10/2022","AQS","420692006","1","22.2","ppb","21","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/11/2022","AQS","420692006","1","23.3","ppb","22","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/12/2022","AQS","420692006","1","6.8","ppb","6","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/13/2022","AQS","420692006","1","32.4","ppb","30","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/14/2022","AQS","420692006","1","34","ppb","32","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/15/2022","AQS","420692006","1","31","ppb","29","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/16/2022","AQS","420692006","1","30.3","ppb","28","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/17/2022","AQS","420692006","1","17.7","ppb","16","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/18/2022","AQS","420692006","1","17.3","ppb","16","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/19/2022","AQS","420692006","1","12.1","ppb","11","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/20/2022","AQS","420692006","1","15","ppb","14","Scranton","22","92.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/21/2022","AQS","420692006","1","35.9","ppb","33","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/22/2022","AQS","420692006","1","28.5","ppb","26","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/23/2022","AQS","420692006","1","22.3","ppb","21","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/24/2022","AQS","420692006","1","6","ppb","6","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/25/2022","AQS","420692006","1","8.4","ppb","8","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/26/2022","AQS","420692006","1","14.9","ppb","13","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/27/2022","AQS","420692006","1","27.6","ppb","25","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/28/2022","AQS","420692006","1","38.2","ppb","36","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/29/2022","AQS","420692006","1","40.1","ppb","38","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/30/2022","AQS","420692006","1","38","ppb","36","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"12/31/2022","AQS","420692006","1","20.7","ppb","19","Scranton","23","96.0000","42602","Nitrogen dioxide (NO2)","099","42540","Scranton--Wilkes-Barre--Hazleton, PA","42","Pennsylvania","069","Lackawanna","41.442778","-75.623056"
"01/01/2022","AQS","420950025","1","12.1","ppb","11","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/02/2022","AQS","420950025","1","15.6","ppb","14","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/03/2022","AQS","420950025","1","5.2","ppb","5","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/04/2022","AQS","420950025","1","23.3","ppb","22","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/05/2022","AQS","420950025","1","32.2","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/06/2022","AQS","420950025","1","26.5","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/07/2022","AQS","420950025","1","13.2","ppb","12","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/08/2022","AQS","420950025","1","37.5","ppb","35","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/09/2022","AQS","420950025","1","20.7","ppb","19","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/10/2022","AQS","420950025","1","10.3","ppb","9","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/11/2022","AQS","420950025","1","31","ppb","29","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/12/2022","AQS","420950025","1","28.8","ppb","26","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/13/2022","AQS","420950025","1","32.4","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/14/2022","AQS","420950025","1","21.8","ppb","20","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/15/2022","AQS","420950025","1","12.8","ppb","11","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/16/2022","AQS","420950025","1","14.8","ppb","13","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/17/2022","AQS","420950025","1","8.7","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/18/2022","AQS","420950025","1","32.9","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/19/2022","AQS","420950025","1","38.1","ppb","36","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/20/2022","AQS","420950025","1","33.5","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/21/2022","AQS","420950025","1","22.1","ppb","21","LAT/LON POINT IS CENTER OF TRAILER","21","88.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/22/2022","AQS","420950025","1","33.5","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/23/2022","AQS","420950025","1","31.8","ppb","29","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/24/2022","AQS","420950025","1","27","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/25/2022","AQS","420950025","1","30.8","ppb","28","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/26/2022","AQS","420950025","1","25.5","ppb","24","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/27/2022","AQS","420950025","1","28.7","ppb","26","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/28/2022","AQS","420950025","1","25.1","ppb","24","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/29/2022","AQS","420950025","1","7.4","ppb","7","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/30/2022","AQS","420950025","1","35.2","ppb","33","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"01/31/2022","AQS","420950025","1","33.9","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/01/2022","AQS","420950025","1","33","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/02/2022","AQS","420950025","1","33.8","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/03/2022","AQS","420950025","1","27.2","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/04/2022","AQS","420950025","1","10.4","ppb","9","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/05/2022","AQS","420950025","1","8.6","ppb","8","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/06/2022","AQS","420950025","1","17.1","ppb","16","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/07/2022","AQS","420950025","1","18.8","ppb","17","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/08/2022","AQS","420950025","1","27.1","ppb","25","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/09/2022","AQS","420950025","1","32","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/10/2022","AQS","420950025","1","33.4","ppb","31","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/11/2022","AQS","420950025","1","28.9","ppb","26","LAT/LON POINT IS CENTER OF TRAILER","22","92.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/12/2022","AQS","420950025","1","29.2","ppb","27","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/13/2022","AQS","420950025","1","5.5","ppb","5","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/14/2022","AQS","420950025","1","28.4","ppb","26","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
"02/15/2022","AQS","420950025","1","32.8","ppb","30","LAT/LON POINT IS CENTER OF TRAILER","23","96.0000","42602","Nitrogen dioxide (NO2)","099","10900","Allentown-Bethlehem-Easton, PA-NJ","42","Pennsylvania","095","Northampton","40.628056","-75.341111"
